"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","969C","MSc Civil Engineering PT Fixed","Civil Engineering","N","31","Part-time","B","Birmingham","2","039","Master of Science","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"12","College Social Sciences","020","School of Education","Disab, Inclusion & Spec Needs","","","231","2853","PGDip Sp Ed:Autism(Adults) DE","Special Education: Autism (Adults)","N","31","Part-time","D","Distance Education","24","001","Postgraduate Diploma","N","N","X161","Training teachers - special needs","","","","","0110","University of Birmingham","","","","","2","Months","231","Disab, Inclusion & Spec Needs","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","227","Modern Languages","211","138D","CertHE Economics w Spanish AQ","Economics with Spanish","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","211","Birmingham Business School","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","4616","Master of Public Health (Flex)","","N","31","Part-time","B","Birmingham","24","083","Master of Public Health","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","2","Months","216","Inst of Applied Health Res","",""
"12","College Social Sciences","012","Birmingham Business School","Cen for Urban and Reg St (DNU)","","","107","7052","PGCert Urban Regional Plan AQ","Urban and Regional Planning","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","K400","Planning (urban, rural & regional)","","","","","0110","University of Birmingham","","","","","","","107","Cen for Urban and Reg St (DNU)","",""
"10","College Life and Env Sci","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","0264","BSc Natural Sciences FT","Natural Sciences","N","01","Full-time according to funding coun","B","Birmingham","3","004","Bachelor of Science","N","N","C900","Others in biological sciences","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","","","236","0732","PhD Americ + Canadian Stds PT","","N","31","Part-time","B","Birmingham","72","057","Doctor of Philosophy","N","N","T700","American studies","","","","","0110","University of Birmingham","","","","","2","Months","236","English Literature","",""
"12","College Social Sciences","053","Government","International Development","","","113","5339","PhD w Integ St Int'l Devel FT","International Development","N","01","Full-time according to funding coun","B","Birmingham","48","109","Doctor of Philosophy with Integrated Study","N","N","L430","Public policy","","","","","0110","University of Birmingham","","","","","2","Months","113","International Development","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Birmingham Medical School","","","215","5479","MBChB Medic Clin (GEC) FT","(graduate entry) Clinical","N","01","Full-time according to funding coun","B","Birmingham","4","022","Bachelor of Medicine and Bachelor of Surgery","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","215","Birmingham Medical School","01","General Medical Council (GMC)"
"11","College Arts and Law","047","History and Cultures","African Studies & Anthropology","","","108","551A","PhD Dept Afri St + Anthrop FT","","N","01","Full-time according to funding coun","B","Birmingham","3","057","Doctor of Philosophy","N","N","T500","African studies","L600","Anthropology","","","0110","University of Birmingham","","","","","1","Year(s)","108","African Studies & Anthropology","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","3360","MSc Criminological Psych PT","Criminological Psychology","N","31","Part-time","B","Birmingham","24","039","Master of Science","N","Y","C800","","","","","","0110","University of Birmingham","","","","","2","Months","033","School of Psychology","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","0386","BEng Mechanical Engineering FT","Mechanical Engineering","N","01","Full-time according to funding coun","B","Birmingham","3","008","Bachelor of Engineering","N","N","H300","Mechanical engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","028","Mechanical Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","0387","MEng Mechanical Engineering FT","Mechanical Engineering","Y","01","Full-time according to funding coun","B","Birmingham","4","021","Master of Engineering","N","N","H300","Mechanical engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","028","Mechanical Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","0519","MEng Civil Engineering FT","Civil Engineering","N","01","Full-time according to funding coun","B","Birmingham","4","021","Master of Engineering","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","0638","MEng Chemical Engineering FT","Chemical Engineering","Y","01","Full-time according to funding coun","B","Birmingham","4","021","Master of Engineering","N","N","H800","Chemical, process & energy enginee","","","","","0110","University of Birmingham","","","","","1","Year(s)","013","Chemical Engineering","",""
"13","College Eng and Physical Sci","029","Mathematics","Mathematics","","","029","376D","EPS/Melb Join PhD 3.5 Math UoB","","Y","01","Full-time according to funding coun","J","Joint Institutions","42","057","Doctor of Philosophy","N","N","G100","Mathematics","","","","","0110","University of Birmingham","Z141","University of Melbourne","","","2","Months","029","Mathematics","",""
"13","College Eng and Physical Sci","029","Mathematics","Mathematics","","","029","382D","EPS/Melb Join PhD 3.5 Math UoM","","Y","01","Full-time according to funding coun","J","Joint Institutions","42","057","Doctor of Philosophy","N","N","G100","Mathematics","","","","","0110","University of Birmingham","Z141","University of Melbourne","","","2","Months","029","Mathematics","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","9776","MSc App + Petrol Micropalae FT","Applied and Petroleum Micropalaeontology","N","01","Full-time according to funding coun","B","Birmingham","12","039","Master of Science","N","N","F641","Palaeontology","","","","","0110","University of Birmingham","","","","","2","Months","019","Earth and Environ Sciences","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Bhm Clinical Trial Unit (BCTU)","218","Caner Clin Trials Unit (CCTU)","217","404D","PGDip Clinical Trials PT","Clinical Trials","N","31","Part-time","B","Birmingham","2","001","Postgraduate Diploma","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","1","Year(s)","217","Bhm Clinical Trial Unit (BCTU)","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Dentistry","","","018","1874","BDS Dentistry - Preclinical","Preclinical Dentistry","N","01","Full-time according to funding coun","B","Birmingham","5","012","Bachelor of Dental Surgery","N","N","A200","Pre-clinical dentistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","018","Dentistry","30","GDC: Dentists"
